id,url,district,neighborhood,zip_code,lat,lon,price,building_subtype,surface,rooms,bathrooms,floor_code,conservation_code,antiquity_code,orientation_code,heating_code,is_exterior,is_modern,n_photos,has_video,has_floorplan,is_new_construction,is_opportunity,desc_len,date_diff_days,has_elevator,has_air_conditioning,has_equipped_kitchen,has_balcony,has_terrace,has_garage,has_pool,has_storage_room,has_armored_door,is_furnished,has_ensuite,has_garden,has_wardrobes,zone_scraped
189806435,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/189806435/d,Centro,Sol,28013,40.4188641177,-3.7074012108,5500.0,Flat,240.0,4.0,3.0,,,9.0,,3.0,True,False,50,False,False,False,False,3589,37,True,True,True,True,False,False,False,False,False,False,False,False,False,sol
189725792,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-television-se-aceptan-mascotas-internet/189725792/d,Centro,Sol,28012,40.4143368602,-3.7044291583,1895.0,Flat,70.0,3.0,,,,,,3.0,False,False,10,False,False,False,False,207,46,False,True,False,False,False,False,False,False,False,True,False,False,False,sol
190042852,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-parking/190042852/d,Centro,Sol,28013,40.4193287,-3.7040759,1550.0,Attic,70.0,1.0,1.0,,1.0,4.0,5.0,3.0,True,True,15,False,False,False,False,607,12,True,True,False,False,True,False,False,False,False,True,True,False,True,sol
189832278,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/189832278/d,Centro,Sol,28005,40.4140215,-3.7079376,1500.0,Flat,43.0,1.0,1.0,,2.0,9.0,5.0,3.0,True,True,13,False,False,False,False,2904,34,False,True,False,True,False,False,False,False,False,True,False,False,True,sol
189732245,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/189732245/d,Centro,Sol,28012,40.4158588649,-3.7022396914,2400.0,Flat,124.0,2.0,1.0,7.0,1.0,9.0,5.0,3.0,True,True,28,False,False,False,False,1339,45,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
188160748,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-zona-comunitaria-amueblado-television/188160748/d,Centro,Sol,28013,40.4164489015,-3.7061887738,1100.0,Study,20.0,1.0,1.0,6.0,1.0,7.0,,3.0,True,False,34,True,False,False,False,4530,227,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
186342801,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/186342801/d,Centro,Sol,28012,40.4157609238,-3.7057992286,2920.0,Flat,157.0,3.0,1.0,8.0,2.0,6.0,4.0,3.0,True,False,15,False,False,False,False,849,431,False,True,True,True,False,False,False,False,False,True,False,False,True,sol
182829081,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-patio-piscina-no-amueblado/182829081/d,Centro,Sol,28013,40.4183278,-3.7014606,3500.0,Flat,70.0,1.0,1.0,,8.0,1.0,5.0,3.0,True,True,11,False,False,False,False,2000,691,True,True,False,True,True,False,False,False,False,False,True,False,True,sol
189393972,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189393972/d,Centro,Sol,28012,40.4158582062,-3.7048360149,890.0,Flat,39.0,1.0,1.0,8.0,2.0,,5.0,3.0,True,False,25,True,False,False,False,1282,79,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
189315895,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189315895/d,Centro,Sol,28012,40.4157896028,-3.704895031,1050.0,Flat,39.0,1.0,1.0,8.0,2.0,,5.0,3.0,True,False,25,True,False,False,False,1282,87,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
188459524,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-patio/188459524/d,Centro,Sol,28012,40.4159309,-3.7065671,2500.0,Flat,110.0,4.0,2.0,,2.0,3.0,8.0,3.0,True,False,28,False,False,False,False,884,181,False,True,False,True,False,False,False,False,False,False,False,False,False,sol
163888165,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-amueblado/163888165/d,Centro,Sol,28012,40.4161698,-3.7016667,2750.0,Flat,160.0,5.0,2.0,,2.0,9.0,3.0,3.0,True,False,16,False,False,False,False,834,1150,False,False,False,True,False,False,False,False,False,True,False,False,True,sol
183478311,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/183478311/d,Centro,Sol,28012,40.4155437,-3.7037525,1500.0,Flat,60.0,2.0,1.0,,2.0,,4.0,3.0,True,False,19,False,False,False,False,1704,727,False,True,False,False,False,False,False,False,False,True,False,False,True,sol
190132492,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/190132492/d,Centro,Sol,28012,40.4154003726,-3.7050701836,4200.0,Flat,120.0,4.0,4.0,11.0,1.0,9.0,,3.0,True,True,28,False,False,False,False,1579,2,True,True,True,False,False,False,False,False,False,True,False,False,True,sol
190101338,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/190101338/d,Centro,Sol,28012,40.4157223845,-3.7062416328,4600.0,Flat,151.0,3.0,3.0,7.0,3.0,9.0,,3.0,True,False,46,False,False,False,False,2224,5,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
190060689,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/190060689/d,Centro,Sol,28013,40.4168153296,-3.7031882021,4900.0,Flat,140.0,4.0,3.0,6.0,1.0,9.0,,3.0,True,True,34,False,False,False,False,2082,10,True,True,False,True,False,False,False,False,False,True,False,False,True,sol
189851973,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-patio-amueblado/189851973/d,Centro,Sol,28012,40.4144386,-3.707014,1490.0,Flat,60.0,2.0,1.0,,2.0,9.0,,3.0,True,False,16,False,False,False,False,1262,19,True,False,False,True,False,False,False,False,False,True,False,False,True,sol
188918742,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-ascensor-amueblado/188918742/d,Centro,Sol,28012,40.415423384,-3.7068250422,4000.0,Flat,171.0,3.0,2.0,8.0,2.0,9.0,,3.0,True,False,24,False,False,False,False,995,131,True,True,True,True,False,True,False,False,False,True,False,False,False,sol
189660277,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/189660277/d,Centro,Sol,28013,40.4195391664,-3.7035892731,3000.0,Flat,82.0,4.0,2.0,9.0,3.0,8.0,,3.0,True,True,25,False,False,False,False,1325,53,True,True,True,False,False,False,False,False,False,False,False,False,True,sol
189167246,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/189167246/d,Centro,Sol,28013,40.4182894098,-3.7012301416,1250.0,Flat,50.0,1.0,1.0,6.0,3.0,9.0,,3.0,True,True,25,False,False,False,False,3899,106,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
189532629,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/189532629/d,Centro,Sol,28005,40.4136288973,-3.7074183137,3750.0,Flat,95.0,,2.0,8.0,1.0,,7.0,3.0,False,True,35,True,False,False,False,1449,66,True,True,False,False,False,False,False,False,False,True,False,False,False,sol
183218218,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-trastero-ascensor-amueblado/183218218/d,Centro,Sol,28013,40.4187242962,-3.7077887358,2300.0,Flat,118.0,3.0,2.0,6.0,1.0,,6.0,3.0,True,False,32,True,False,False,False,1147,787,True,False,True,True,False,False,False,True,True,True,False,False,True,sol
189482045,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-se-aceptan-mascotas/189482045/d,Centro,Sol,28013,40.4166877945,-3.7034759387,4900.0,Flat,140.0,4.0,2.0,7.0,2.0,9.0,,3.0,True,True,31,False,False,False,False,1744,71,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
187426924,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-amueblado-television/187426924/d,Centro,Sol,28012,40.4161288,-3.7052399,1800.0,Attic,75.0,2.0,1.0,,2.0,8.0,7.0,3.0,True,False,30,False,False,False,False,754,210,True,True,False,False,True,False,False,False,True,True,False,False,True,sol
188215178,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188215178/d,Centro,Sol,28013,40.4193937,-3.7075909,4500.0,Flat,120.0,3.0,2.0,,2.0,7.0,6.0,3.0,True,False,14,False,False,False,False,575,216,True,True,False,True,False,False,False,False,False,True,True,False,True,sol
185799312,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/185799312/d,Centro,Sol,28013,40.4175537,-3.708034,1700.0,Flat,63.0,1.0,1.0,,2.0,6.0,5.0,3.0,True,False,24,False,False,False,False,756,489,True,True,False,True,False,False,False,False,True,True,False,False,True,sol
183895073,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado-television-internet/183895073/d,Centro,Sol,28005,40.4147287,-3.7079803,4000.0,Flat,138.0,4.0,1.0,,2.0,,,3.0,True,False,14,False,False,False,False,1039,713,True,True,False,True,False,False,False,True,True,True,False,False,True,sol
183900360,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-piscina-amueblado/183900360/d,Centro,Sol,28013,40.4188266,-3.6999272,3295.0,Apartment,60.0,1.0,1.0,,1.0,,,3.0,True,True,12,False,False,False,False,1262,705,True,True,False,False,True,False,True,False,False,True,False,False,True,sol
188814455,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188814455/d,Centro,Sol,28013,40.4161931146,-3.7072447874,1550.0,Apartment,71.0,1.0,1.0,8.0,3.0,9.0,,3.0,True,False,26,False,False,False,False,1618,144,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
187363522,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/187363522/d,Centro,Sol,28012,40.415533,-3.7037756,1700.0,Flat,60.0,2.0,1.0,,2.0,9.0,,3.0,False,False,18,False,False,False,False,1663,59,False,True,False,False,False,False,False,False,False,True,False,False,True,sol
183103286,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/183103286/d,Centro,Sol,28012,40.4151034,-3.7061657,1670.0,Flat,75.0,1.0,1.0,,2.0,8.0,,3.0,False,False,30,False,False,False,False,946,113,False,True,False,False,False,False,False,False,False,True,True,False,False,sol
188160750,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado-television-internet/188160750/d,Centro,Sol,28013,40.4164612242,-3.7061028622,1100.0,Flat,15.0,10.0,6.0,6.0,1.0,,,,True,False,33,False,False,False,False,4541,227,False,True,True,True,False,False,False,False,False,True,False,False,True,sol
182642702,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-amueblado/182642702/d,Centro,Sol,28012,40.4157405,-3.7031582,3950.0,Attic,95.0,2.0,1.0,,1.0,1.0,,3.0,True,True,22,False,False,False,False,1332,229,False,True,False,True,False,False,False,True,False,True,True,False,True,sol
184428022,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-parking/184428022/d,Centro,Sol,28013,40.417284,-3.7034155,4500.0,Flat,170.0,3.0,2.0,,1.0,4.0,4.0,3.0,True,False,28,False,False,False,False,579,646,False,True,False,True,False,False,False,False,False,True,False,False,True,sol
190003006,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/190003006/d,Centro,Sol,28013,40.4158276354,-3.7076145967,2600.0,Flat,110.0,2.0,1.0,7.0,2.0,9.0,4.0,3.0,True,False,12,True,False,False,False,888,17,True,True,True,True,False,False,False,False,True,True,True,False,False,sol
189865094,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/189865094/d,Centro,Sol,28013,40.4191034886,-3.7061311938,5500.0,Flat,240.0,4.0,3.0,10.0,2.0,,6.0,3.0,True,False,48,False,False,False,False,1267,31,True,True,True,False,False,False,False,False,False,False,False,False,True,sol
189850203,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/189850203/d,Centro,Sol,28013,40.4183159467,-3.6997743613,2400.0,Flat,85.0,2.0,1.0,7.0,,,4.0,3.0,False,True,16,True,False,False,False,658,32,True,True,True,False,False,False,False,False,True,True,False,False,True,sol
189061342,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/189061342/d,Centro,Sol,28013,40.4174759203,-3.7081736012,2100.0,Flat,65.0,1.0,1.0,,1.0,,,3.0,True,False,18,False,False,False,False,909,117,True,True,False,True,True,False,False,False,False,True,True,False,True,sol
184996209,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina-amueblado-television-se-aceptan-mascotas-internet/184996209/d,Centro,Sol,28014,40.4191666184,-3.7000277472,14000.0,Flat,228.0,2.0,2.0,10.0,1.0,3.0,3.0,3.0,True,True,70,False,False,False,False,2619,584,True,True,False,False,False,True,True,True,True,True,False,False,False,sol
189587931,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189587931/d,Centro,Sol,28012,40.4172146658,-3.7066216238,2800.0,Flat,143.0,2.0,3.0,7.0,1.0,9.0,1.0,3.0,True,True,28,False,False,False,False,1576,60,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
186927937,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas-internet/186927937/d,Centro,Sol,28012,40.4160891443,-3.7045364386,1400.0,Flat,30.0,1.0,1.0,8.0,2.0,,,3.0,False,False,26,True,False,False,False,1547,369,True,True,True,True,False,False,False,False,False,True,False,False,False,sol
190098967,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas-internet/190098967/d,Centro,Sol,28012,40.415286165,-3.7069105039,5500.0,Flat,180.0,5.0,3.0,6.0,1.0,9.0,4.0,3.0,True,False,36,True,False,False,False,1500,5,True,True,True,True,False,False,False,False,True,True,True,False,True,sol
189991663,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor/189991663/d,Centro,Sol,28013,40.4193802364,-3.7042159684,1800.0,Attic,100.0,2.0,1.0,12.0,2.0,7.0,6.0,3.0,True,False,25,True,False,False,False,3668,18,True,True,True,False,True,False,False,False,False,False,False,False,True,sol
190035830,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion/190035830/d,Centro,Sol,28012,40.4157016849,-3.7036154335,1250.0,Flat,66.0,2.0,1.0,8.0,3.0,9.0,,3.0,False,False,45,False,False,False,False,632,13,False,False,False,True,False,False,False,False,False,False,False,False,True,sol
189258624,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189258624/d,Centro,Sol,28012,40.4157863535,-3.7081276881,1255.0,Flat,59.0,1.0,1.0,7.0,2.0,,1.0,3.0,True,False,17,True,False,False,False,2707,95,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
189362635,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189362635/d,Centro,Sol,28012,40.4155126908,-3.7081616022,1055.0,Flat,59.0,1.0,1.0,7.0,2.0,,1.0,3.0,True,False,17,True,False,False,False,2707,82,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
183872889,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/183872889/d,Centro,Sol,28013,40.4182479634,-3.7072048286,2500.0,Flat,85.0,3.0,2.0,6.0,2.0,,7.0,3.0,True,False,30,False,False,False,False,1188,716,True,True,True,False,False,False,False,False,True,True,False,False,True,sol
188599692,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-se-aceptan-mascotas/188599692/d,Centro,Sol,28013,40.4192243399,-3.7074459611,3500.0,Flat,86.0,2.0,2.0,,1.0,9.0,,3.0,True,True,36,False,False,False,False,1662,165,False,True,True,True,False,False,False,False,False,True,False,False,True,sol
184326828,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/184326828/d,Centro,Sol,28013,40.4171392131,-3.7055588568,3000.0,Flat,90.0,,2.0,6.0,1.0,9.0,8.0,3.0,True,True,26,False,False,False,False,1587,653,True,True,False,True,False,False,False,False,True,True,False,False,False,sol
186764648,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/ascensor-amueblado/186764648/d,Centro,Sol,28012,40.4156452,-3.7037587,1150.0,Flat,50.0,1.0,1.0,,3.0,,,,True,False,11,False,False,False,False,462,382,True,False,False,True,False,False,False,False,False,True,False,False,True,sol
181967286,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/181967286/d,Centro,Sol,28013,40.4185685222,-3.7039106502,10000.0,Flat,220.0,3.0,,7.0,1.0,9.0,8.0,3.0,True,True,38,True,False,False,False,2734,870,True,True,False,False,False,False,False,False,True,True,False,False,False,sol
185942892,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/185942892/d,Centro,Sol,28012,40.4154856915,-3.7038026698,1800.0,Attic,48.0,2.0,1.0,11.0,,9.0,,3.0,True,False,22,False,False,False,False,638,474,True,True,True,False,True,False,False,False,False,True,False,False,False,sol
185950194,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/185950194/d,Centro,Sol,28012,40.415560418,-3.7035677918,1800.0,Attic,49.0,2.0,1.0,11.0,,9.0,,3.0,True,False,17,False,False,False,False,638,473,True,True,True,False,False,False,False,False,False,True,False,False,True,sol
189475909,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado/189475909/d,Centro,Sol,28013,40.4190011,-3.7005409,1200.0,Flat,50.0,2.0,1.0,,2.0,9.0,,,True,False,14,False,False,False,False,799,20,False,True,False,False,False,False,False,False,False,True,False,False,True,sol
184482268,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas-internet/184482268/d,Centro,Sol,28013,40.4192488133,-3.700941325,3500.0,Flat,138.0,,2.0,8.0,1.0,8.0,7.0,3.0,True,False,44,True,False,False,False,2511,639,True,True,False,True,False,False,False,False,True,True,False,False,False,sol
188710586,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188710586/d,Centro,Sol,28005,40.4160888205,-3.7081037,4000.0,Flat,171.0,3.0,2.0,,2.0,9.0,1.0,3.0,True,True,28,False,False,False,False,2191,155,True,True,True,True,False,False,False,False,False,True,False,False,False,sol
189928991,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189928991/d,Centro,Sol,28012,40.4158194,-3.7052665,1400.0,Flat,75.0,1.0,1.0,,3.0,8.0,1.0,3.0,True,False,11,False,False,False,False,126,13,True,True,False,True,False,False,False,False,False,True,False,False,True,sol
189679439,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/189679439/d,Centro,Sol,28012,40.4173428686,-3.7046273324,3500.0,Attic,180.0,2.0,2.0,10.0,1.0,9.0,,3.0,True,True,28,False,False,False,False,2356,51,True,True,True,False,True,False,False,False,False,True,False,False,True,sol
188952310,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-zona-comunitaria-amueblado-television/188952310/d,Centro,Sol,28013,40.4166451105,-3.7060018669,2100.0,Flat,45.0,2.0,1.0,6.0,1.0,7.0,,3.0,True,False,36,False,False,False,False,4517,128,False,True,True,True,False,False,False,False,False,True,True,False,True,sol
186196882,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/186196882/d,Centro,Sol,28013,40.4163018,-3.7077047,1300.0,Loft,50.0,1.0,1.0,,3.0,7.0,6.0,3.0,True,False,22,False,False,False,False,360,449,True,True,False,False,False,False,False,True,False,True,False,False,True,sol
178061726,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/178061726/d,Centro,Sol,28013,40.4190604,-3.699897,1000.0,Apartment,45.0,1.0,1.0,,2.0,4.0,7.0,3.0,False,False,10,False,False,False,False,148,469,True,True,False,False,False,False,False,False,False,True,False,False,True,sol
187251213,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/187251213/d,Centro,Sol,28013,40.4189680595,-3.7042215286,2290.0,Flat,120.0,3.0,2.0,8.0,3.0,9.0,,3.0,True,False,24,False,False,False,False,1912,333,True,True,True,False,False,False,False,False,False,True,False,False,True,sol
186884082,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado/186884082/d,Centro,Sol,28012,40.4149233,-3.705213,1500.0,Flat,50.0,1.0,1.0,,2.0,2.0,6.0,3.0,True,False,18,False,False,False,False,63,375,False,True,False,False,True,False,False,False,False,True,True,False,True,sol
189517014,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189517014/d,Centro,Sol,28013,40.421033666,-3.700084556,2600.0,Flat,80.0,2.0,2.0,,1.0,9.0,,3.0,True,True,29,False,False,False,False,1348,67,True,True,True,True,False,False,False,False,False,True,False,False,True,sol
189982833,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/189982833/d,Centro,Sol,28013,40.4171675354,-3.7054069087,2500.0,Duplex,80.0,2.0,2.0,,,,4.0,3.0,True,False,37,False,False,False,False,1842,19,True,True,True,False,False,False,False,False,False,True,False,False,True,sol
188277355,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188277355/d,Centro,Sol,28012,40.4143836669,-3.7040571257,1700.0,Flat,49.0,1.0,1.0,,2.0,9.0,,3.0,False,False,31,False,False,False,False,2192,213,True,True,True,False,False,False,False,False,False,True,False,False,True,sol
188605424,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/188605424/d,Centro,Sol,28013,40.4156714852,-3.7037797532,2700.0,Flat,107.0,2.0,2.0,,2.0,9.0,,3.0,True,True,27,False,False,False,False,1411,164,True,True,True,True,False,False,False,False,False,True,False,False,False,sol
186399688,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado/186399688/d,Centro,Sol,28013,40.4164402964,-3.7058352917,975.0,Flat,20.0,1.0,1.0,,,,,,False,False,33,True,False,False,False,2609,424,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
189534513,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-terraza-ascensor-no-amueblado/189534513/d,Centro,Sol,28013,40.4175063783,-3.70809899,1100.0,Apartment,35.0,1.0,1.0,8.0,1.0,,8.0,3.0,True,False,9,False,False,False,False,1539,66,True,False,True,False,True,False,False,False,False,False,False,False,True,sol
183194978,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-amueblado/183194978/d,Centro,Sol,28013,40.4177057064,-3.7059170381,3000.0,Flat,100.0,4.0,2.0,6.0,4.0,,8.0,3.0,True,False,25,False,False,False,False,1064,789,True,False,True,True,False,False,False,False,True,True,False,False,True,sol
189796051,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-ascensor-amueblado/189796051/d,Centro,Sol,28012,40.4144847918,-3.7070216145,1490.0,Flat,60.0,2.0,1.0,6.0,2.0,,,,True,False,13,False,False,False,False,851,38,True,True,True,False,False,False,False,False,False,True,False,False,False,sol
187524145,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/ascensor-amueblado/187524145/d,Centro,Sol,28013,40.4194475176,-3.7066349166,3000.0,Flat,130.0,4.0,2.0,9.0,3.0,7.0,8.0,,True,False,59,False,False,False,False,1105,298,True,False,True,False,False,False,False,False,False,True,False,False,False,sol
188100099,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado/188100099/d,Centro,Sol,28012,40.4154202,-3.7026425,3000.0,Flat,110.0,2.0,1.0,,2.0,9.0,3.0,3.0,True,False,30,False,False,False,False,0,235,False,True,False,False,True,False,False,False,False,True,False,False,True,sol
186482759,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado/186482759/d,Centro,Sol,28013,40.4166660941,-3.705817792,950.0,Flat,15.0,10.0,6.0,,,,,,False,False,35,False,False,False,False,2629,416,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
186399690,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado/186399690/d,Centro,Sol,28013,40.4167053923,-3.7059289372,900.0,Flat,15.0,10.0,6.0,,,,,,False,False,32,False,False,False,False,2602,424,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
186610779,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado/186610779/d,Centro,Sol,28013,40.4166029428,-3.706152249,1200.0,Flat,15.0,10.0,6.0,,,,,,False,False,32,False,False,False,False,2621,403,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
186917465,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-amueblado/186917465/d,Centro,Sol,28013,40.416609285,-3.7059715341,950.0,Flat,20.0,1.0,1.0,,,,,,False,False,33,False,False,False,False,2631,371,False,True,True,False,False,False,False,False,False,True,False,False,True,sol
187481007,https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-amueblado/187481007/d,Centro,Sol,28013,40.4195487,-3.7015136,1300.0,Apartment,50.0,1.0,1.0,,2.0,1.0,1.0,3.0,True,False,7,False,False,False,False,582,302,True,True,False,True,False,False,False,False,False,True,False,False,True,sol
